region,year,month,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag
Greater Accra,2011,2,13.71,13.64,6.48,6.6,10.12,5.12,6.76,-4.14,12.22,0
Greater Accra,2011,3,14.45,13.28,5.89,7.05,11.43,4.64,6.48,-9.1,15.727,0
Greater Accra,2011,4,11.85,12.2,5.06,5.78,11.01,3.94,5.89,-14.09,4.975,0
Greater Accra,2011,5,12.06,13.69,4.98,4.79,11.56,4.01,5.06,-1.58,6.297,0
Greater Accra,2011,6,11.26,12.4,4.98,5.08,11.88,4.37,4.98,0.0,7.719,0
Greater Accra,2011,7,13.64,14.04,5.86,5.29,10.89,4.51,4.98,17.67,10.687,0
Greater Accra,2011,8,13.6,14.51,6.4,5.72,10.8,5.05,5.86,9.22,8.838,0
Greater Accra,2011,9,14.18,13.14,5.16,5.68,12.36,4.18,6.4,-19.38,19.417,0
Greater Accra,2011,10,13.19,14.91,5.49,5.13,11.55,4.47,5.16,6.4,15.761,0
Greater Accra,2011,11,12.29,13.96,5.58,5.01,11.85,4.39,5.49,1.64,13.718,0
Greater Accra,2011,12,13.96,14.11,6.48,6.74,12.26,5.05,5.58,16.13,7.386,0
Greater Accra,2012,1,16.56,15.8,7.04,7.1,11.22,5.66,6.48,8.64,7.246,0
Greater Accra,2012,2,14.8,14.52,6.53,7.09,12.39,6.02,7.04,-7.24,11.933,0
Greater Accra,2012,3,12.98,14.47,6.3,5.99,12.31,5.49,6.53,-3.52,8.305,0
Greater Accra,2012,4,13.0,12.63,5.47,5.32,12.87,4.12,6.3,-13.17,4.867,0
Greater Accra,2012,5,12.12,13.99,4.51,5.54,12.94,4.22,5.47,-17.55,7.178,0
Greater Accra,2012,6,13.6,12.6,5.96,5.19,12.17,4.41,4.51,32.15,27.517,1
Greater Accra,2012,7,13.65,12.61,5.48,5.16,12.65,4.75,5.96,-8.05,26.383,0
Greater Accra,2012,8,15.19,15.06,7.02,5.8,12.29,5.41,5.48,28.1,22.133,1
Greater Accra,2012,9,14.69,16.41,5.93,5.51,12.42,4.99,7.02,-15.53,23.332,0
Greater Accra,2012,10,14.02,14.64,6.59,5.12,11.7,4.69,5.93,11.13,21.994,0
Greater Accra,2012,11,13.46,12.51,5.8,5.64,12.33,4.64,6.59,-11.99,14.479,0
Greater Accra,2012,12,16.02,13.81,6.97,6.22,11.41,5.35,5.8,20.17,16.586,1
Greater Accra,2013,1,16.65,16.86,6.76,7.77,12.51,6.47,6.97,-3.01,16.594,0
Greater Accra,2013,2,17.51,15.07,7.16,7.48,13.5,6.26,6.76,5.92,11.691,0
Greater Accra,2013,3,16.76,15.32,6.44,6.72,13.23,5.4,7.16,-10.06,8.008,0
Greater Accra,2013,4,14.37,13.75,5.89,5.81,12.87,4.22,6.44,-8.54,8.82,0
Greater Accra,2013,5,13.75,13.26,5.68,5.44,12.74,4.66,5.89,-3.57,3.394,0
Greater Accra,2013,6,13.61,14.36,5.82,5.32,12.59,4.84,5.68,2.46,5.509,0
Greater Accra,2013,7,15.67,15.42,6.37,5.82,12.41,5.31,5.82,9.45,6.516,0
Greater Accra,2013,8,14.85,16.57,6.83,6.56,13.61,5.42,6.37,7.22,3.57,0
Greater Accra,2013,9,15.1,16.29,6.67,5.93,12.13,5.25,6.83,-2.34,6.263,0
Greater Accra,2013,10,14.76,15.73,6.93,5.82,12.18,4.84,6.67,3.9,4.854,0
Greater Accra,2013,11,13.43,15.55,5.97,6.12,13.88,5.1,6.93,-13.85,9.004,0
Greater Accra,2013,12,15.45,15.23,6.58,7.33,13.48,6.06,5.97,10.22,12.479,0
Greater Accra,2014,1,20.83,20.31,8.46,8.85,15.05,6.74,6.58,28.57,21.274,1
Greater Accra,2014,2,20.46,17.68,8.45,8.96,15.25,6.6,8.46,-0.12,14.53,0
Greater Accra,2014,3,18.61,17.01,7.38,8.49,16.7,6.4,8.45,-12.66,21.136,0
Greater Accra,2014,4,17.98,16.26,6.98,6.8,15.29,5.52,7.38,-5.42,6.295,0
Greater Accra,2014,5,18.18,16.44,5.78,6.13,15.55,5.75,6.98,-17.19,5.937,0
Greater Accra,2014,6,16.81,18.37,5.82,6.54,16.98,5.81,5.78,0.69,9.088,0
Greater Accra,2014,7,18.8,16.99,7.73,7.16,15.42,6.15,5.82,32.82,25.341,1
Greater Accra,2014,8,19.36,18.01,8.86,7.72,16.89,6.05,7.73,14.62,16.112,0
Greater Accra,2014,9,18.39,20.81,7.39,6.96,13.98,6.1,8.86,-16.59,24.989,0
Greater Accra,2014,10,18.0,18.98,7.94,6.11,14.79,5.93,7.39,7.44,16.346,0
Greater Accra,2014,11,17.41,18.4,7.82,6.39,15.25,5.52,7.94,-1.51,12.145,0
Greater Accra,2014,12,18.24,17.77,8.58,8.53,16.31,7.04,7.82,9.72,5.936,0
Greater Accra,2015,1,18.21,20.95,9.83,10.94,17.34,6.96,8.58,14.57,8.248,0
Greater Accra,2015,2,20.17,19.67,8.74,9.21,15.53,7.47,9.83,-11.09,13.632,0
Greater Accra,2015,3,18.01,17.43,7.81,9.04,16.86,6.04,8.74,-10.64,14.687,0
Greater Accra,2015,4,17.66,17.7,7.44,6.97,17.96,5.53,7.81,-4.74,3.543,0
Greater Accra,2015,5,15.98,17.06,7.43,6.77,17.5,6.01,7.44,-0.13,5.268,0
Greater Accra,2015,6,18.33,17.13,7.01,6.21,15.98,5.68,7.43,-5.65,2.959,0
Greater Accra,2015,7,17.52,19.28,8.01,7.59,17.09,5.87,7.01,14.27,10.285,0
Greater Accra,2015,8,20.23,20.51,8.45,7.52,16.73,6.77,8.01,5.49,9.983,0
Greater Accra,2015,9,20.55,20.59,8.59,7.73,15.99,5.92,8.45,1.66,6.465,0
Greater Accra,2015,10,19.55,20.01,8.09,6.96,16.96,6.41,8.59,-5.82,5.752,0
Greater Accra,2015,11,16.3,19.91,8.23,7.89,16.29,6.18,8.09,1.73,4.339,0
Greater Accra,2015,12,21.19,19.35,9.69,9.59,16.86,6.73,8.23,17.74,12.03,0
Greater Accra,2016,1,20.22,19.81,9.2,8.25,13.99,7.53,9.69,-5.06,11.707,0
Greater Accra,2016,2,20.69,17.43,8.57,8.89,13.77,6.23,9.2,-6.85,13.71,0
Greater Accra,2016,3,20.82,16.09,7.18,7.65,14.95,6.17,8.57,-16.22,5.994,0
Greater Accra,2016,4,18.03,15.81,6.4,7.11,15.47,5.1,7.18,-10.86,4.701,0
Greater Accra,2016,5,15.52,15.29,6.51,6.11,14.44,5.2,6.4,1.72,9.209,0
Greater Accra,2016,6,17.12,16.98,6.78,7.05,15.77,5.47,6.51,4.15,8.057,0
Greater Accra,2016,7,16.25,16.58,8.32,7.33,15.47,6.18,6.78,22.71,11.482,1
Greater Accra,2016,8,18.52,16.95,7.55,6.84,16.01,5.98,8.32,-9.25,16.049,0
Greater Accra,2016,9,18.2,19.93,8.25,6.96,16.31,5.82,7.55,9.27,16.047,0
Greater Accra,2016,10,17.82,19.0,7.89,6.73,16.69,5.56,8.25,-4.36,9.598,0
Greater Accra,2016,11,15.67,17.24,7.02,6.94,16.18,5.3,7.89,-11.03,10.347,0
Greater Accra,2016,12,17.6,19.18,8.08,8.22,15.54,6.19,7.02,15.1,13.577,0
Greater Accra,2017,1,20.43,19.64,9.14,10.14,15.99,7.6,8.08,13.12,14.548,0
Greater Accra,2017,2,20.76,18.33,7.86,9.01,17.76,7.19,9.14,-14.0,16.259,0
Greater Accra,2017,3,19.7,18.18,8.38,8.57,16.76,6.52,7.86,6.62,14.159,0
Greater Accra,2017,4,19.61,17.82,8.01,6.72,16.1,5.61,8.38,-4.42,10.319,0
Greater Accra,2017,5,17.77,16.68,6.58,6.85,15.99,5.51,8.01,-17.85,12.254,0
Greater Accra,2017,6,17.82,16.94,6.89,7.28,15.69,6.06,6.58,4.71,11.348,0
Greater Accra,2017,7,18.17,18.99,7.42,7.8,15.28,5.94,6.89,7.69,13.965,0
Greater Accra,2017,8,18.22,19.71,8.29,7.77,17.71,5.93,7.42,11.73,3.523,0
Greater Accra,2017,9,19.66,20.31,8.15,7.31,16.77,6.35,8.29,-1.69,6.885,0
Greater Accra,2017,10,20.46,20.41,8.52,7.46,15.4,5.72,8.15,4.54,6.716,0
Greater Accra,2017,11,18.05,20.17,8.88,6.97,16.41,5.83,8.52,4.23,3.511,0
Greater Accra,2017,12,21.03,19.78,8.58,9.08,17.64,6.59,8.88,-3.38,4.486,0
Greater Accra,2018,1,23.36,20.82,9.31,10.14,16.28,7.42,8.58,8.51,6.022,0
Greater Accra,2018,2,22.71,20.06,8.45,9.46,16.04,6.79,9.31,-9.24,9.044,0
Greater Accra,2018,3,21.41,17.9,8.37,8.21,17.08,6.65,8.45,-0.95,8.881,0
Greater Accra,2018,4,18.29,18.86,7.52,7.06,17.41,4.91,8.37,-10.16,5.073,0
Greater Accra,2018,5,18.11,17.19,7.05,7.51,16.54,6.17,7.52,-6.25,4.622,0
Greater Accra,2018,6,18.04,18.11,7.29,7.8,16.48,6.39,7.05,3.4,6.98,0
Greater Accra,2018,7,19.8,18.16,8.88,7.65,17.45,6.01,7.29,21.81,14.256,1
Greater Accra,2018,8,19.13,20.21,9.53,7.97,16.16,7.18,8.88,7.32,9.698,0
Greater Accra,2018,9,20.11,21.33,9.11,8.05,16.73,6.99,9.53,-4.41,13.134,0
Greater Accra,2018,10,20.11,20.92,8.56,7.41,17.15,6.08,9.11,-6.04,7.289,0
Greater Accra,2018,11,18.09,19.35,7.94,6.43,17.97,6.17,8.56,-7.24,1.42,0
Greater Accra,2018,12,19.96,20.37,8.98,9.41,17.02,7.12,7.94,13.1,11.413,0
Greater Accra,2019,1,22.19,21.8,10.47,9.92,17.95,8.73,8.98,16.59,12.87,0
Greater Accra,2019,2,22.88,20.18,9.58,9.84,18.55,7.26,10.47,-8.5,13.591,0
Greater Accra,2019,3,19.58,18.16,8.81,8.86,17.15,6.73,9.58,-8.04,14.355,0
Greater Accra,2019,4,19.43,19.86,7.13,7.6,20.51,6.42,8.81,-19.07,6.24,0
Greater Accra,2019,5,20.11,18.54,7.46,7.48,18.99,6.27,7.13,4.63,11.859,0
Greater Accra,2019,6,19.59,20.68,7.67,7.82,18.04,6.31,7.46,2.82,13.192,0
Greater Accra,2019,7,20.85,19.69,8.31,7.94,17.7,7.0,7.67,8.34,2.814,0
Greater Accra,2019,8,19.61,18.93,9.94,8.96,17.43,6.99,8.31,19.61,8.558,0
Greater Accra,2019,9,21.22,21.55,9.27,8.59,19.5,6.62,9.94,-6.74,13.221,0
Greater Accra,2019,10,20.54,21.07,9.81,8.16,18.26,6.62,9.27,5.83,13.18,0
Greater Accra,2019,11,20.11,20.16,8.57,7.59,16.83,6.26,9.81,-12.64,9.434,0
Greater Accra,2019,12,23.13,21.94,9.58,9.11,16.64,7.37,8.57,11.79,12.738,0
Greater Accra,2020,1,25.36,23.63,10.59,11.05,18.37,8.09,9.58,10.54,13.758,0
Greater Accra,2020,2,23.58,21.01,9.22,10.82,18.46,9.29,10.59,-12.94,13.931,0
Greater Accra,2020,3,22.62,19.45,9.49,9.93,17.56,6.9,9.22,2.93,11.98,0
Greater Accra,2020,4,22.63,18.98,8.2,7.11,17.07,6.61,9.49,-13.59,9.356,0
Greater Accra,2020,5,19.74,20.03,7.78,7.88,16.72,6.85,8.2,-5.12,8.261,0
Greater Accra,2020,6,19.08,20.8,7.7,6.86,17.9,6.12,7.78,-1.03,6.406,0
Greater Accra,2020,7,21.15,19.97,9.42,8.24,18.34,7.0,7.7,22.34,14.815,1
Greater Accra,2020,8,24.11,22.92,9.54,8.48,19.39,7.18,9.42,1.27,12.88,0
Greater Accra,2020,9,21.64,23.65,9.32,7.95,18.69,7.45,9.54,-2.31,13.319,0
Greater Accra,2020,10,21.15,21.0,9.21,8.22,19.88,6.34,9.32,-1.18,1.83,0
Greater Accra,2020,11,19.66,21.21,8.47,7.66,19.52,6.27,9.21,-8.03,3.672,0
Greater Accra,2020,12,24.01,22.53,9.74,9.7,19.5,7.6,8.47,14.99,11.82,0
Greater Accra,2021,1,25.66,23.12,11.07,10.97,20.01,8.52,9.74,13.66,12.924,0
Greater Accra,2021,2,26.57,20.76,10.72,10.69,17.82,8.2,11.07,-3.16,10.117,0
Greater Accra,2021,3,26.23,21.74,9.73,10.26,18.7,8.07,10.72,-9.24,11.862,0
Greater Accra,2021,4,20.42,19.72,8.71,8.11,21.6,6.65,9.73,-10.48,3.918,0
Greater Accra,2021,5,20.2,21.78,8.16,8.32,17.51,6.23,8.71,-6.31,2.141,0
Greater Accra,2021,6,20.62,22.56,8.26,8.11,19.13,6.66,8.16,1.23,5.935,0
Greater Accra,2021,7,22.4,22.03,9.97,8.59,19.95,7.18,8.26,20.7,13.937,1
Greater Accra,2021,8,24.18,23.81,9.51,8.89,17.72,7.56,9.97,-4.61,13.253,0
Greater Accra,2021,9,23.09,22.71,10.19,8.95,18.88,6.88,9.51,7.15,12.666,0
Greater Accra,2021,10,21.78,21.35,9.93,8.46,21.65,6.32,10.19,-2.55,6.28,0
Greater Accra,2021,11,22.48,21.65,9.04,8.16,19.92,6.73,9.93,-8.96,8.111,0
Greater Accra,2021,12,24.57,21.54,10.17,10.17,19.25,7.86,9.04,12.5,11.016,0
Greater Accra,2022,1,33.52,32.25,14.41,15.48,25.12,10.94,10.17,41.69,25.423,1
Greater Accra,2022,2,29.56,27.83,12.77,14.19,24.23,11.57,14.41,-11.38,26.579,0
Greater Accra,2022,3,33.63,27.87,12.42,12.51,27.17,9.75,12.77,-2.74,28.475,0
Greater Accra,2022,4,29.06,26.01,11.45,11.65,23.87,8.61,12.42,-7.81,4.342,0
Greater Accra,2022,5,27.15,27.16,10.59,10.91,24.54,8.24,11.45,-7.51,2.845,0
Greater Accra,2022,6,26.34,27.44,11.22,11.6,23.4,9.56,10.59,5.95,7.859,0
Greater Accra,2022,7,28.17,27.4,12.73,10.23,24.99,8.58,11.22,13.46,10.625,0
Greater Accra,2022,8,29.36,27.51,14.13,12.14,25.23,9.38,12.73,11.0,3.829,0
Greater Accra,2022,9,27.75,31.36,12.46,11.82,27.06,8.95,14.13,-11.82,13.94,0
Greater Accra,2022,10,28.19,27.13,11.43,11.15,24.32,9.03,12.46,-8.27,12.279,0
Greater Accra,2022,11,25.7,30.09,11.96,10.51,26.33,9.01,11.43,4.64,8.662,0
Greater Accra,2022,12,31.05,30.7,14.34,12.16,25.9,9.53,11.96,19.9,14.101,0
Greater Accra,2023,1,25.92,27.51,11.05,13.33,18.74,9.04,14.34,-22.94,21.713,0
Greater Accra,2023,2,28.6,22.91,11.07,11.18,20.01,9.2,11.05,0.18,21.442,0
Greater Accra,2023,3,24.23,23.35,10.63,10.38,20.04,7.58,11.07,-3.97,12.326,0
Greater Accra,2023,4,25.42,21.08,9.03,10.07,22.66,6.94,10.63,-15.05,7.873,0
Greater Accra,2023,5,23.75,22.03,9.26,8.12,21.54,7.0,9.03,2.55,8.898,0
Greater Accra,2023,6,21.66,21.31,9.75,9.05,21.19,6.92,9.26,5.29,11.038,0
Greater Accra,2023,7,24.11,23.13,10.09,8.86,16.57,7.64,9.75,3.49,1.392,0
Greater Accra,2023,8,24.49,22.83,11.03,9.34,19.15,8.2,10.09,9.32,2.985,0
Greater Accra,2023,9,26.41,25.62,10.57,9.33,22.01,7.59,11.03,-4.17,6.766,0
Greater Accra,2023,10,26.66,22.65,10.35,9.09,22.14,7.88,10.57,-2.08,7.261,0
Greater Accra,2023,11,24.62,25.57,9.22,9.24,20.58,7.48,10.35,-10.92,4.62,0
Greater Accra,2023,12,25.03,25.02,10.61,11.4,21.47,8.42,9.22,15.08,13.22,0
Greater Accra,2024,1,28.76,27.4,11.04,12.36,21.46,9.52,10.61,4.05,13.05,0
Greater Accra,2024,2,30.88,25.82,11.43,11.18,21.76,10.11,11.04,3.53,6.523,0
Greater Accra,2024,3,28.2,22.25,11.5,10.72,21.24,7.84,11.43,0.61,1.854,0
Greater Accra,2024,4,26.2,21.73,8.48,9.61,22.6,7.21,11.5,-26.26,16.421,0
Greater Accra,2024,5,24.47,23.28,8.84,8.88,22.98,7.02,8.48,4.25,16.664,0
Greater Accra,2024,6,23.87,23.44,9.38,7.36,20.8,7.66,8.84,6.11,18.176,0
Greater Accra,2024,7,25.09,23.22,10.48,8.65,20.61,8.66,9.38,11.73,3.894,0
Greater Accra,2024,8,24.97,26.25,12.39,9.93,21.11,8.31,10.48,18.23,6.065,0
Greater Accra,2024,9,25.65,27.18,10.66,9.99,22.1,7.7,12.39,-13.96,17.022,0
Greater Accra,2024,10,24.27,26.22,9.62,8.69,22.51,7.67,10.66,-9.76,17.499,0
Greater Accra,2024,11,23.73,24.84,9.88,9.46,23.06,6.96,9.62,2.7,8.665,0
Greater Accra,2024,12,27.05,24.85,11.4,10.34,23.33,8.63,9.88,15.38,12.57,0
Northern,2003,1,5.78,6.22,2.97,3.94,4.62,3.11,,,,0
Northern,2003,2,5.27,5.8,2.72,3.33,4.42,3.1,2.97,-8.42,,0
Northern,2003,3,5.62,6.21,2.47,3.22,4.96,2.65,2.72,-9.19,0.544,0
Northern,2003,4,5.14,5.75,2.57,2.65,4.46,2.47,2.47,4.05,7.432,0
Northern,2003,5,4.74,5.57,2.29,2.82,3.99,2.5,2.57,-10.89,8.179,0
Northern,2003,6,5.05,5.01,2.4,2.69,4.65,2.56,2.29,4.8,8.85,0
Northern,2003,7,5.33,5.87,2.62,3.12,4.98,2.57,2.4,9.17,10.549,0
Northern,2003,8,5.77,6.64,3.16,3.17,5.19,2.68,2.62,20.61,8.164,1
Northern,2003,9,5.84,7.05,2.81,2.99,4.94,2.74,3.16,-11.08,16.048,0
Northern,2003,10,5.48,6.79,2.8,2.62,5.04,2.61,2.81,-0.36,16.119,0
Northern,2003,11,5.09,5.98,2.97,2.78,5.17,2.43,2.8,6.07,8.664,0
Northern,2003,12,5.74,6.89,2.98,3.36,5.7,3.17,2.97,0.34,3.528,0
Northern,2004,1,6.53,7.22,3.54,4.08,5.41,3.48,2.98,18.79,9.443,0
Northern,2004,2,6.97,6.98,3.24,3.82,5.25,3.42,3.54,-8.47,13.911,0
Northern,2004,3,6.68,6.44,3.02,3.35,6.0,2.85,3.24,-6.79,15.277,0
Northern,2004,4,6.24,6.76,2.63,3.04,5.52,2.78,3.02,-12.91,3.162,0
Northern,2004,5,6.02,6.59,2.47,2.91,5.0,2.39,2.63,-6.08,3.755,0
Northern,2004,6,5.71,6.65,2.76,2.8,5.26,2.96,2.47,11.74,12.727,0
Northern,2004,7,6.78,7.46,2.99,3.26,5.87,2.57,2.76,8.33,9.459,0
Northern,2004,8,6.55,7.29,3.01,3.37,5.27,2.8,2.99,0.67,5.669,0
Northern,2004,9,6.5,7.32,3.15,3.32,6.0,2.92,3.01,4.65,3.831,0
Northern,2004,10,6.52,7.97,3.11,3.12,5.69,2.74,3.15,-1.27,3.018,0
Northern,2004,11,6.3,7.36,2.86,2.81,6.34,2.72,3.11,-8.04,6.35,0
Northern,2004,12,6.66,7.6,3.57,3.63,6.1,3.17,2.86,24.83,17.356,1
Northern,2005,1,7.64,8.3,3.75,4.89,5.62,3.6,3.57,5.04,16.549,0
Northern,2005,2,7.62,8.08,3.6,4.36,6.47,3.67,3.75,-4.0,14.745,0
Northern,2005,3,7.58,7.86,3.67,3.57,6.68,3.16,3.6,1.94,4.594,0
Northern,2005,4,7.16,6.95,3.19,3.46,5.92,2.99,3.67,-13.08,7.565,0
Northern,2005,5,6.51,7.5,2.95,3.09,6.13,2.83,3.19,-7.52,7.594,0
Northern,2005,6,6.87,7.62,3.34,2.91,6.62,2.91,2.95,13.22,13.861,0
Northern,2005,7,6.63,7.51,3.43,3.74,6.75,3.21,3.34,2.69,10.37,0
Northern,2005,8,7.92,8.33,3.8,3.68,7.37,2.97,3.43,10.79,5.514,0
Northern,2005,9,7.49,8.58,3.48,3.55,6.96,2.72,3.8,-8.42,9.644,0
Northern,2005,10,7.19,9.0,3.76,3.14,7.54,2.81,3.48,8.05,10.391,0
Northern,2005,11,7.19,7.86,3.72,3.18,6.8,2.95,3.76,-1.06,8.25,0
Northern,2005,12,8.1,9.28,4.13,3.83,6.99,3.6,3.72,11.02,6.295,0
Northern,2006,1,8.75,9.63,4.66,5.3,6.73,3.51,4.13,12.83,7.551,0
Northern,2006,2,8.5,8.01,3.47,4.22,6.81,3.91,4.66,-25.54,21.649,0
Northern,2006,3,8.37,7.49,4.12,4.59,7.12,3.36,3.47,18.73,24.038,0
Northern,2006,4,7.87,7.95,3.33,3.51,6.92,3.12,4.12,-19.17,23.933,0
Northern,2006,5,7.68,8.64,3.56,3.31,6.28,2.76,3.33,6.91,19.392,0
Northern,2006,6,7.26,8.86,3.7,3.54,7.03,3.63,3.56,3.93,14.275,0
Northern,2006,7,7.82,8.76,3.96,3.65,7.73,3.34,3.7,7.03,1.756,0
Northern,2006,8,8.7,8.89,4.16,4.02,7.43,3.32,3.96,5.05,1.57,0
Northern,2006,9,8.63,9.56,4.1,3.66,7.5,3.4,4.16,-1.44,4.431,0
Northern,2006,10,8.37,9.47,3.53,3.6,7.25,3.53,4.1,-13.9,9.63,0
Northern,2006,11,6.91,9.47,3.91,3.54,7.73,3.03,3.53,10.76,12.33,0
Northern,2006,12,8.79,9.8,3.81,4.72,8.31,3.52,3.91,-2.56,12.343,0
Northern,2007,1,10.32,11.07,4.73,5.53,8.28,4.34,3.81,24.15,13.355,1
Northern,2007,2,9.68,9.99,4.78,5.07,7.95,4.2,4.73,1.06,14.49,0
Northern,2007,3,9.86,9.7,4.21,4.86,7.54,3.81,4.78,-11.92,18.27,0
Northern,2007,4,8.26,7.84,3.4,4.07,8.64,3.58,4.21,-19.24,10.281,0
Northern,2007,5,7.74,8.51,3.27,3.86,8.43,3.41,3.4,-3.82,7.713,0
Northern,2007,6,8.65,8.67,3.63,3.83,7.48,3.21,3.27,11.01,15.126,0
Northern,2007,7,9.0,8.97,4.2,3.95,7.43,3.39,3.63,15.7,10.189,0
Northern,2007,8,9.42,10.13,4.84,4.19,7.63,3.64,4.2,15.24,2.585,0
Northern,2007,9,10.08,9.93,4.6,4.18,8.08,3.76,4.84,-4.96,11.798,0
Northern,2007,10,9.12,9.79,4.05,4.16,8.72,3.64,4.6,-11.96,14.124,0
Northern,2007,11,8.57,9.78,4.22,4.1,8.78,3.69,4.05,4.2,8.104,0
Northern,2007,12,9.55,9.59,4.95,5.04,8.63,4.19,4.22,17.3,14.657,0
Northern,2008,1,13.1,14.09,6.72,6.88,10.61,5.67,4.95,35.76,15.856,1
Northern,2008,2,14.19,13.64,6.81,6.94,12.05,5.58,6.72,1.34,17.225,0
Northern,2008,3,13.14,11.87,5.75,6.11,10.87,4.57,6.81,-15.57,26.158,0
Northern,2008,4,12.87,12.55,5.27,5.47,10.89,4.6,5.75,-8.35,8.485,0
Northern,2008,5,9.91,11.66,5.23,5.31,10.75,4.25,5.27,-0.76,7.406,0
Northern,2008,6,12.26,12.68,5.31,4.9,12.34,4.89,5.23,1.53,5.172,0
Northern,2008,7,12.69,12.28,5.55,5.56,11.6,4.93,5.31,4.52,2.648,0
Northern,2008,8,13.17,14.09,6.71,5.91,10.69,5.56,5.55,20.9,10.428,1
Northern,2008,9,12.47,14.35,5.95,5.86,10.71,4.94,6.71,-11.33,16.116,0
Northern,2008,10,11.71,14.29,5.53,5.19,10.49,4.8,5.95,-7.06,17.506,0
Northern,2008,11,12.65,13.0,5.32,5.34,11.48,4.59,5.53,-3.8,3.776,0
Northern,2008,12,13.81,14.55,6.89,6.64,10.75,5.33,5.32,29.51,20.238,1
Northern,2009,1,12.24,13.07,5.88,6.1,8.81,4.93,6.89,-14.66,23.016,0
Northern,2009,2,12.13,11.54,5.54,5.66,9.93,5.05,5.88,-5.78,23.364,0
Northern,2009,3,12.22,10.71,4.96,5.21,9.92,3.92,5.54,-10.47,4.442,0
Northern,2009,4,10.37,10.34,4.4,4.63,10.28,3.81,4.96,-11.29,2.973,0
Northern,2009,5,10.03,9.86,4.21,4.82,8.92,3.43,4.4,-4.32,3.81,0
Northern,2009,6,10.18,10.94,4.55,4.44,9.21,4.0,4.21,8.08,9.811,0
Northern,2009,7,10.81,11.61,4.79,4.85,9.46,3.98,4.55,5.27,6.502,0
Northern,2009,8,12.36,12.86,5.11,5.02,10.64,4.42,4.79,6.68,1.405,0
Northern,2009,9,10.93,13.42,5.12,4.71,9.93,3.96,5.11,0.2,3.408,0
Northern,2009,10,10.07,11.48,5.17,4.56,10.88,3.96,5.12,0.98,3.538,0
Northern,2009,11,9.88,11.66,4.65,4.76,10.35,4.06,5.17,-10.06,6.161,0
Northern,2009,12,12.32,12.14,6.2,5.62,10.05,4.65,4.65,33.33,22.55,1
Northern,2010,1,13.13,14.35,6.29,6.64,10.46,5.71,6.2,1.45,22.478,0
Northern,2010,2,12.23,11.94,5.71,6.14,9.35,4.98,6.29,-9.22,22.139,0
Northern,2010,3,12.84,12.35,5.03,5.44,9.25,4.34,5.71,-11.91,7.066,0
Northern,2010,4,11.45,10.72,4.91,5.23,10.51,4.29,5.03,-2.39,4.908,0
Northern,2010,5,11.41,11.28,4.19,4.63,10.45,3.89,4.91,-14.66,6.439,0
Northern,2010,6,11.62,11.15,4.83,5.11,11.52,4.08,4.19,15.27,15.046,0
Northern,2010,7,13.37,10.92,5.2,5.12,9.85,4.41,4.83,7.66,15.556,0
Northern,2010,8,11.84,12.25,5.91,5.72,10.84,4.53,5.2,13.65,4.009,0
Northern,2010,9,11.49,13.37,5.78,5.06,11.08,4.3,5.91,-2.2,8.003,0
Northern,2010,10,12.47,13.9,5.1,4.69,10.96,4.1,5.78,-11.76,12.834,0
Northern,2010,11,12.12,11.72,4.73,5.14,11.44,4.46,5.1,-7.25,4.783,0
Northern,2010,12,12.09,12.73,5.74,5.84,10.57,4.85,4.73,21.35,17.956,1
Northern,2011,1,13.39,13.47,6.89,7.59,11.44,5.46,5.74,20.03,16.145,1
Northern,2011,2,14.64,14.04,6.2,6.81,11.36,5.33,6.89,-10.01,17.737,0
Northern,2011,3,15.01,12.39,5.45,6.54,11.76,4.81,6.2,-12.1,17.977,0
Northern,2011,4,12.04,11.88,5.53,5.03,10.9,4.58,5.45,1.47,7.306,0
Northern,2011,5,12.05,11.94,5.09,5.28,10.58,4.16,5.53,-7.96,6.955,0
Northern,2011,6,10.93,11.27,5.36,4.88,10.96,4.22,5.09,5.3,6.824,0
Northern,2011,7,12.7,12.02,5.48,4.73,10.78,5.01,5.36,2.24,6.943,0
Northern,2011,8,13.51,13.07,6.62,5.94,11.13,4.86,5.48,20.8,9.951,1
Northern,2011,9,14.67,14.94,6.14,5.42,11.33,4.59,6.62,-7.25,14.267,0
Northern,2011,10,12.6,12.14,5.57,5.41,11.06,4.5,6.14,-9.28,16.811,0
Northern,2011,11,12.88,13.61,5.49,5.22,11.66,4.13,5.57,-1.44,4.069,0
Northern,2011,12,13.38,14.27,6.09,6.38,11.03,5.15,5.49,10.93,10.189,0
Northern,2012,1,15.47,14.1,6.8,8.14,11.75,6.15,6.09,11.66,7.362,0
Northern,2012,2,17.1,13.95,6.13,7.06,11.56,6.05,6.8,-9.85,12.214,0
Northern,2012,3,16.21,14.33,6.22,6.31,11.85,4.89,6.13,1.47,10.76,0
Northern,2012,4,14.86,12.2,5.35,5.59,12.23,4.55,6.22,-13.99,8.003,0
Northern,2012,5,13.16,12.6,4.86,5.38,11.81,4.7,5.35,-9.16,7.909,0
Northern,2012,6,12.84,15.16,5.57,4.6,11.66,4.65,4.86,14.61,15.31,0
Northern,2012,7,13.97,14.05,6.06,5.83,11.8,4.99,5.57,8.8,12.392,0
