region,district,year,month,rainfall_mm,rainfall_avg_mm,rainfall_anomaly_pct,rainfall_1m_mm,rainfall_1m_avg_mm,rainfall_1m_anomaly_pct,rainfall_3m_mm,rainfall_3m_avg_mm,rainfall_3m_anomaly_pct,flood_flag,drought_flag,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag,conflict_events,fatalities_total,flood_displace_events,conflict_events_lag1,flood_displace_lag1,high_conflict_flag,season_phase,is_lean_season,district_vulnerability,ipc_phase,flood_price_interaction
Greater Accra,Accra Metropolitan,2010,10,3.088,3.75,-6.175,9.268,11.25,-5.575,27.798,33.75,-4.925,0,0,12.13,12.67,5.86,4.89,10.97,4.19,5.47,7.13,14.016,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2010,11,6.187,5.667,1.767,18.56,17.0,1.567,55.683,51.0,1.4,0,0,11.23,12.83,5.16,4.76,10.34,4.22,5.86,-11.95,10.542,0.0,2.0,0.0,1.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2010,12,15.53,18.0,-11.9,46.593,54.0,-10.767,139.783,162.0,-9.533,0,0,12.75,13.7,5.62,5.9,10.43,4.34,5.16,8.91,11.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2011,1,25.627,23.333,4.233,76.88,70.0,3.8,230.633,210.0,3.367,0,0,13.72,14.4,6.76,6.78,11.5,5.68,5.62,20.28,16.346,1.0,2.0,0.0,0.0,2.0,1.0,0.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2011,2,29.247,25.0,18.267,87.75,75.0,16.433,263.247,225.0,14.633,0,0,13.71,13.64,6.48,6.6,10.12,5.12,6.76,-4.14,12.22,0.0,1.0,0.0,1.0,2.0,0.0,0.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2011,3,4.59,4.667,-12.533,13.77,14.0,-11.267,41.313,42.0,-10.033,0,0,14.45,13.28,5.89,7.05,11.43,4.64,6.48,-9.1,15.727,0.0,1.0,0.0,0.0,1.0,1.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2011,4,3.043,2.667,26.467,9.133,8.0,23.833,27.4,24.0,21.167,0,0,11.85,12.2,5.06,5.78,11.01,3.94,5.89,-14.09,4.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2011,5,9.187,8.333,7.5,27.567,25.0,6.767,82.71,75.0,6.0,0,0,12.06,13.69,4.98,4.79,11.56,4.01,5.06,-1.58,6.297,0.0,2.0,1.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2011,6,4.0,4.0,2.4,12.0,12.0,2.167,35.997,36.0,1.9,0,0,11.26,12.4,4.98,5.08,11.88,4.37,4.98,0.0,7.719,0.0,1.0,0.0,1.0,2.0,0.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2011,7,3.337,2.333,40.767,10.013,7.0,36.733,30.037,21.0,32.6,0,0,13.64,14.04,5.86,5.29,10.89,4.51,4.98,17.67,10.687,0.0,2.0,0.0,0.0,1.0,1.0,0.0,harvest_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2011,8,4.17,3.333,26.967,12.517,10.0,24.267,37.547,30.0,21.567,0,0,13.6,14.51,6.4,5.72,10.8,5.05,5.86,9.22,8.838,0.0,2.0,0.0,1.0,2.0,0.0,0.0,inter_season,0,1,2,0.0
Greater Accra,Accra Metropolitan,2011,9,2.647,2.667,-2.3,7.933,8.0,-2.067,23.8,24.0,-1.833,0,0,14.18,13.14,5.16,5.68,12.36,4.18,6.4,-19.38,19.417,0.0,1.0,0.0,0.0,2.0,1.0,0.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2011,10,3.783,4.0,-0.133,11.353,12.0,-0.1,34.057,36.0,-0.133,0,0,13.19,14.91,5.49,5.13,11.55,4.47,5.16,6.4,15.761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2011,11,7.263,5.667,-12.133,21.8,17.0,-10.9,65.4,51.0,-9.7,0,0,12.29,13.96,5.58,5.01,11.85,4.39,5.49,1.64,13.718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,0.0
Greater Accra,Accra Metropolitan,2011,12,21.847,18.0,24.767,65.533,54.0,22.3,196.603,162.0,19.8,0,0,13.96,14.11,6.48,6.74,12.26,5.05,5.58,16.13,7.386,0.0,2.0,0.0,1.0,1.0,0.0,0.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2012,1,23.977,23.333,-3.0,71.933,70.0,-2.7,215.793,210.0,-2.433,0,0,16.56,15.8,7.04,7.1,11.22,5.66,6.48,8.64,7.246,0.0,3.0,0.0,0.0,2.0,1.0,1.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2012,2,24.877,25.0,3.667,74.633,75.0,3.3,223.897,225.0,2.933,0,0,14.8,14.52,6.53,7.09,12.39,6.02,7.04,-7.24,11.933,0.0,2.0,3.0,0.0,3.0,0.0,0.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2012,3,4.023,4.667,-16.667,12.077,14.0,-15.033,36.22,42.0,-13.333,0,0,12.98,14.47,6.3,5.99,12.31,5.49,6.53,-3.52,8.305,0.0,1.0,0.0,0.0,2.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2012,4,2.103,2.667,-8.933,6.307,8.0,-8.1,18.923,24.0,-7.2,0,0,13.0,12.63,5.47,5.32,12.87,4.12,6.3,-13.17,4.867,0.0,1.0,0.0,1.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2012,5,8.523,8.333,-0.933,25.58,25.0,-0.867,76.737,75.0,-0.767,0,0,12.12,13.99,4.51,5.54,12.94,4.22,5.47,-17.55,7.178,0.0,2.0,1.0,0.0,1.0,1.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2012,6,3.077,4.0,-20.067,9.223,12.0,-18.067,27.673,36.0,-16.067,0,0,13.6,12.6,5.96,5.19,12.17,4.41,4.51,32.15,27.517,1.0,4.0,3.0,0.0,2.0,0.0,1.0,growing_s1,0,1,3,0.0
Greater Accra,Accra Metropolitan,2012,7,1.437,2.333,-33.733,4.307,7.0,-30.333,12.927,21.0,-26.967,0,0,13.65,12.61,5.48,5.16,12.65,4.75,5.96,-8.05,26.383,0.0,4.0,2.0,2.0,4.0,0.0,1.0,harvest_s1,0,1,2,-0.0
Greater Accra,Accra Metropolitan,2012,8,3.878,3.0,23.375,11.638,9.0,21.025,34.908,27.0,18.7,0,0,15.19,15.06,7.02,5.8,12.29,5.41,5.48,28.1,22.133,1.0,3.0,0.0,1.0,4.0,2.0,1.0,inter_season,0,1,2,0.0
Greater Accra,Accra Metropolitan,2012,9,2.237,2.667,-14.033,6.703,8.0,-12.633,20.113,24.0,-11.2,0,0,14.69,16.41,5.93,5.51,12.42,4.99,7.02,-15.53,23.332,0.0,3.0,5.0,0.0,3.0,1.0,1.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2012,10,6.44,7.333,-7.967,19.317,22.0,-7.167,57.95,66.0,-6.333,0,0,14.02,14.64,6.59,5.12,11.7,4.69,5.93,11.13,21.994,0.0,1.0,1.0,0.0,3.0,0.0,0.0,growing_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2012,11,5.057,4.333,27.7,15.163,13.0,24.967,45.487,39.0,22.167,0,0,13.46,12.51,5.8,5.64,12.33,4.64,6.59,-11.99,14.479,0.0,3.0,0.0,0.0,1.0,0.0,1.0,harvest_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2012,12,28.16,27.0,6.3,84.477,81.0,5.7,253.42,243.0,5.033,0,0,16.02,13.81,6.97,6.22,11.41,5.35,5.8,20.17,16.586,1.0,4.0,9.0,1.0,3.0,0.0,1.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2013,1,20.647,20.0,3.033,61.947,60.0,2.733,185.833,180.0,2.433,0,0,16.65,16.86,6.76,7.77,12.51,6.47,6.97,-3.01,16.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Greater Accra,Accra Metropolitan,2013,2,17.597,19.333,-1.467,52.797,58.0,-1.333,158.387,174.0,-1.2,0,0,17.51,15.07,7.16,7.48,13.5,6.26,6.76,5.92,11.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2013,3,3.917,2.333,81.867,11.75,7.0,73.667,35.25,21.0,65.467,1,0,16.76,15.32,6.44,6.72,13.23,5.4,7.16,-10.06,8.008,0.0,1.0,0.0,0.0,4.0,1.0,0.0,planting_s1,0,1,3,-10.06
Greater Accra,Accra Metropolitan,2013,4,6.8,6.333,-0.433,20.403,19.0,-0.4,61.203,57.0,-0.367,0,0,14.37,13.75,5.89,5.81,12.87,4.22,6.44,-8.54,8.82,0.0,1.0,2.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2013,5,6.337,5.333,2.0,19.01,16.0,1.767,57.03,48.0,1.6,0,0,13.75,13.26,5.68,5.44,12.74,4.66,5.89,-3.57,3.394,0.0,3.0,2.0,0.0,1.0,0.0,1.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2013,6,2.24,4.0,-38.667,6.727,12.0,-34.8,20.183,36.0,-30.933,0,0,13.61,14.36,5.82,5.32,12.59,4.84,5.68,2.46,5.509,0.0,1.0,0.0,0.0,3.0,0.0,0.0,growing_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2013,7,2.273,2.333,-5.033,6.817,7.0,-4.567,20.453,21.0,-4.067,0,0,15.67,15.42,6.37,5.82,12.41,5.31,5.82,9.45,6.516,0.0,3.0,0.0,0.0,1.0,0.0,1.0,harvest_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2013,8,4.14,3.0,26.467,12.423,9.0,23.867,37.277,27.0,21.2,0,0,14.85,16.57,6.83,6.56,13.61,5.42,6.37,7.22,3.57,0.0,3.0,0.0,0.0,3.0,0.0,1.0,inter_season,0,1,2,0.0
Greater Accra,Accra Metropolitan,2013,9,2.057,2.667,-26.433,6.17,8.0,-23.767,18.513,24.0,-21.133,0,0,15.1,16.29,6.67,5.93,12.13,5.25,6.83,-2.34,6.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2013,10,8.49,7.333,30.7,25.463,22.0,27.633,76.39,66.0,24.533,0,0,14.76,15.73,6.93,5.82,12.18,4.84,6.67,3.9,4.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Greater Accra,Accra Metropolitan,2013,11,4.23,4.333,-10.167,12.693,13.0,-9.167,38.077,39.0,-8.133,0,0,13.43,15.55,5.97,6.12,13.88,5.1,6.93,-13.85,9.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2013,12,23.23,27.0,-8.067,69.69,81.0,-7.233,209.06,243.0,-6.4,0,0,15.45,15.23,6.58,7.33,13.48,6.06,5.97,10.22,12.479,0.0,2.0,0.0,0.0,3.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2014,1,19.063,20.0,-3.567,57.193,60.0,-3.2,171.573,180.0,-2.833,0,0,20.83,20.31,8.46,8.85,15.05,6.74,6.58,28.57,21.274,1.0,2.0,0.0,0.0,2.0,0.0,0.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2014,2,19.197,19.333,-5.8,57.6,58.0,-5.233,172.803,174.0,-4.633,0,0,20.46,17.68,8.45,8.96,15.25,6.6,8.46,-0.12,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,3,2.74,2.333,25.8,8.227,7.0,23.233,24.683,21.0,20.633,0,0,18.61,17.01,7.38,8.49,16.7,6.4,8.45,-12.66,21.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,4,6.557,6.333,-23.067,19.667,19.0,-20.767,58.99,57.0,-18.433,0,0,17.98,16.26,6.98,6.8,15.29,5.52,7.38,-5.42,6.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,5,5.82,5.333,15.7,17.46,16.0,14.133,52.38,48.0,12.567,0,0,18.18,16.44,5.78,6.13,15.55,5.75,6.98,-17.19,5.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,6,4.77,4.0,15.8,14.32,12.0,14.233,42.963,36.0,12.667,0,0,16.81,18.37,5.82,6.54,16.98,5.81,5.78,0.69,9.088,0.0,1.0,0.0,0.0,2.0,0.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2014,7,3.503,2.333,57.233,10.507,7.0,51.5,31.517,21.0,45.8,1,0,18.8,16.99,7.73,7.16,15.42,6.15,5.82,32.82,25.341,1.0,4.0,2.0,1.0,1.0,0.0,1.0,harvest_s1,0,1,4,32.82
Greater Accra,Accra Metropolitan,2014,8,3.608,3.0,21.95,10.82,9.0,19.775,32.46,27.0,17.55,0,0,19.36,18.01,8.86,7.72,16.89,6.05,7.73,14.62,16.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Greater Accra,Accra Metropolitan,2014,9,2.76,3.0,4.6,8.28,9.0,4.133,24.837,27.0,3.633,0,0,18.39,20.81,7.39,6.96,13.98,6.1,8.86,-16.59,24.989,0.0,1.0,0.0,0.0,4.0,1.0,0.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,10,3.407,6.667,-36.867,10.227,20.0,-33.167,30.68,60.0,-29.5,0,0,18.0,18.98,7.94,6.11,14.79,5.93,7.39,7.44,16.346,0.0,2.0,0.0,0.0,1.0,0.0,0.0,growing_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2014,11,11.343,9.667,25.767,34.023,29.0,23.167,102.067,87.0,20.6,0,0,17.41,18.4,7.82,6.39,15.25,5.52,7.94,-1.51,12.145,0.0,3.0,2.0,0.0,2.0,0.0,1.0,harvest_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2014,12,24.357,27.667,-13.167,73.077,83.0,-11.833,219.24,249.0,-10.533,0,0,18.24,17.77,8.58,8.53,16.31,7.04,7.82,9.72,5.936,0.0,1.0,0.0,0.0,3.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2015,1,24.69,24.0,2.6,74.08,72.0,2.367,222.237,216.0,2.1,0,0,18.21,20.95,9.83,10.94,17.34,6.96,8.58,14.57,8.248,0.0,2.0,0.0,1.0,1.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2015,2,5.827,10.0,-35.867,17.483,30.0,-32.3,52.45,90.0,-28.7,0,0,20.17,19.67,8.74,9.21,15.53,7.47,9.83,-11.09,13.632,0.0,3.0,1.0,0.0,2.0,1.0,1.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2015,3,1.667,1.667,4.033,5.003,5.0,3.633,15.013,15.0,3.233,0,0,18.01,17.43,7.81,9.04,16.86,6.04,8.74,-10.64,14.687,0.0,1.0,0.0,0.0,3.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2015,4,6.743,8.333,-16.7,20.237,25.0,-15.067,60.71,75.0,-13.367,0,0,17.66,17.7,7.44,6.97,17.96,5.53,7.81,-4.74,3.543,0.0,2.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2015,5,4.4,4.0,3.833,13.193,12.0,3.433,39.583,36.0,3.067,0,0,15.98,17.06,7.43,6.77,17.5,6.01,7.44,-0.13,5.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2015,6,2.657,3.333,-18.433,7.977,10.0,-16.6,23.923,30.0,-14.767,0,0,18.33,17.13,7.01,6.21,15.98,5.68,7.43,-5.65,2.959,0.0,2.0,5.0,0.0,2.0,0.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2015,7,1.823,3.0,-38.467,5.473,9.0,-34.633,16.427,27.0,-30.8,0,0,17.52,19.28,8.01,7.59,17.09,5.87,7.01,14.27,10.285,0.0,4.0,2.0,1.0,2.0,0.0,1.0,harvest_s1,0,1,3,0.0
Greater Accra,Accra Metropolitan,2015,8,3.21,2.667,17.567,9.62,8.0,15.8,28.85,24.0,14.033,0,0,20.23,20.51,8.45,7.52,16.73,6.77,8.01,5.49,9.983,0.0,2.0,0.0,1.0,4.0,1.0,0.0,inter_season,0,1,2,0.0
Greater Accra,Accra Metropolitan,2015,9,2.943,3.0,-1.6,8.823,9.0,-1.433,26.473,27.0,-1.3,0,0,20.55,20.59,8.59,7.73,15.99,5.92,8.45,1.66,6.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Greater Accra,Accra Metropolitan,2015,10,7.783,6.667,5.567,23.35,20.0,5.033,70.05,60.0,4.467,0,0,19.55,20.01,8.09,6.96,16.96,6.41,8.59,-5.82,5.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2015,11,5.36,9.667,-31.767,16.083,29.0,-28.567,48.247,87.0,-25.433,0,0,16.3,19.91,8.23,7.89,16.29,6.18,8.09,1.73,4.339,0.0,1.0,0.0,0.0,2.0,1.0,0.0,harvest_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2015,12,31.11,27.667,13.533,93.327,83.0,12.167,279.98,249.0,10.8,0,0,21.19,19.35,9.69,9.59,16.86,6.73,8.23,17.74,12.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2016,1,25.827,24.0,5.567,77.48,72.0,5.033,232.437,216.0,4.467,0,0,20.22,19.81,9.2,8.25,13.99,7.53,9.69,-5.06,11.707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2016,2,16.0,10.0,38.333,48.0,30.0,34.467,144.003,90.0,30.633,0,0,20.69,17.43,8.57,8.89,13.77,6.23,9.2,-6.85,13.71,0.0,3.0,0.0,0.0,1.0,0.0,1.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2016,3,1.08,1.667,-42.233,3.247,5.0,-38.033,9.743,15.0,-33.767,0,1,20.82,16.09,7.18,7.65,14.95,6.17,8.57,-16.22,5.994,0.0,4.0,6.0,0.0,3.0,0.0,1.0,planting_s1,0,1,3,-0.0
Greater Accra,Accra Metropolitan,2016,4,5.693,8.333,-29.033,17.083,25.0,-26.133,51.247,75.0,-23.233,0,0,18.03,15.81,6.4,7.11,15.47,5.1,7.18,-10.86,4.701,0.0,1.0,0.0,1.0,4.0,0.0,0.0,planting_s1,0,1,2,-0.0
Greater Accra,Accra Metropolitan,2016,5,4.513,4.0,21.067,13.54,12.0,18.933,40.617,36.0,16.833,0,0,15.52,15.29,6.51,6.11,14.44,5.2,6.4,1.72,9.209,0.0,1.0,0.0,0.0,1.0,1.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2016,6,3.973,3.333,21.033,11.913,10.0,18.933,35.74,30.0,16.8,0,0,17.12,16.98,6.78,7.05,15.77,5.47,6.51,4.15,8.057,0.0,2.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2016,7,3.137,3.0,-0.425,9.418,9.0,-0.375,28.25,27.0,-0.35,0,0,16.25,16.58,8.32,7.33,15.47,6.18,6.78,22.71,11.482,1.0,1.0,3.0,0.0,2.0,0.0,0.0,harvest_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2016,8,1.663,2.667,-33.4,4.987,8.0,-30.067,14.96,24.0,-26.7,0,0,18.52,16.95,7.55,6.84,16.01,5.98,8.32,-9.25,16.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2016,9,4.33,4.0,22.7,12.993,12.0,20.433,38.983,36.0,18.167,0,0,18.2,19.93,8.25,6.96,16.31,5.82,7.55,9.27,16.047,0.0,3.0,1.0,1.0,1.0,0.0,1.0,growing_s2,0,1,2,0.0
Greater Accra,Accra Metropolitan,2016,10,5.903,5.667,-11.433,17.71,17.0,-10.3,53.13,51.0,-9.167,0,0,17.82,19.0,7.89,6.73,16.69,5.56,8.25,-4.36,9.598,0.0,4.0,1.0,0.0,3.0,1.0,1.0,growing_s2,0,1,2,-0.0
Greater Accra,Accra Metropolitan,2016,11,16.187,18.0,-13.633,48.563,54.0,-12.267,145.69,162.0,-10.9,0,0,15.67,17.24,7.02,6.94,16.18,5.3,7.89,-11.03,10.347,0.0,2.0,0.0,1.0,4.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2016,12,21.197,23.333,-5.3,63.587,70.0,-4.767,190.763,210.0,-4.233,0,0,17.6,19.18,8.08,8.22,15.54,6.19,7.02,15.1,13.577,0.0,1.0,0.0,0.0,2.0,1.0,0.0,lean,1,1,3,0.0
Greater Accra,Accra Metropolitan,2017,1,20.933,25.0,-15.433,62.79,75.0,-13.9,188.367,225.0,-12.333,0,0,20.43,19.64,9.14,10.14,15.99,7.6,8.08,13.12,14.548,0.0,3.0,0.0,1.0,1.0,0.0,1.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2017,2,5.22,4.667,-1.667,15.663,14.0,-1.467,46.987,42.0,-1.267,0,0,20.76,18.33,7.86,9.01,17.76,7.19,9.14,-14.0,16.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Greater Accra,Accra Metropolitan,2017,3,1.967,2.667,-4.9,5.903,8.0,-4.433,17.713,24.0,-3.933,0,0,19.7,18.18,8.38,8.57,16.76,6.52,7.86,6.62,14.159,0.0,2.0,2.0,0.0,3.0,1.0,0.0,planting_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2017,4,8.747,8.333,4.933,26.247,25.0,4.433,78.733,75.0,3.967,0,0,19.61,17.82,8.01,6.72,16.1,5.61,8.38,-4.42,10.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2017,5,1.83,4.0,-50.867,5.493,12.0,-45.8,16.47,36.0,-40.7,0,1,17.77,16.68,6.58,6.85,15.99,5.51,8.01,-17.85,12.254,0.0,3.0,0.0,0.0,2.0,0.0,1.0,growing_s1,0,1,3,-0.0
Greater Accra,Accra Metropolitan,2017,6,2.14,2.333,-9.6,6.417,7.0,-8.667,19.247,21.0,-7.667,0,0,17.82,16.94,6.89,7.28,15.69,6.06,6.58,4.71,11.348,0.0,2.0,3.0,1.0,3.0,0.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2017,7,2.743,3.333,-12.6,8.22,10.0,-11.3,24.67,30.0,-10.033,0,0,18.17,18.99,7.42,7.8,15.28,5.94,6.89,7.69,13.965,0.0,1.0,0.0,1.0,2.0,1.0,0.0,harvest_s1,0,1,2,0.0
Greater Accra,Accra Metropolitan,2017,8,2.013,2.667,-27.367,6.037,8.0,-24.633,18.1,24.0,-21.867,0,0,18.22,19.71,8.29,7.77,17.71,5.93,7.42,11.73,3.523,0.0,2.0,3.0,0.0,1.0,1.0,0.0,inter_season,0,1,2,0.0
Greater Accra,Accra Metropolitan,2017,9,4.19,4.0,-7.367,12.577,12.0,-6.633,37.727,36.0,-5.9,0,0,19.66,20.31,8.15,7.31,16.77,6.35,8.29,-1.69,6.885,0.0,2.0,0.0,0.0,2.0,0.0,0.0,growing_s2,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2017,10,4.803,5.667,-7.5,14.403,17.0,-6.733,43.213,51.0,-5.967,0,0,20.46,20.41,8.52,7.46,15.4,5.72,8.15,4.54,6.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Greater Accra,Accra Metropolitan,2017,11,14.663,18.0,-3.267,43.993,54.0,-2.967,131.983,162.0,-2.6,0,0,18.05,20.17,8.88,6.97,16.41,5.83,8.52,4.23,3.511,0.0,1.0,0.0,1.0,2.0,0.0,0.0,harvest_s2,0,1,1,0.0
Greater Accra,Accra Metropolitan,2017,12,21.647,23.333,-3.633,64.94,70.0,-3.267,194.82,210.0,-2.933,0,0,21.03,19.78,8.58,9.08,17.64,6.59,8.88,-3.38,4.486,0.0,1.0,0.0,0.0,1.0,1.0,0.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2018,1,24.27,25.0,-1.2,72.807,75.0,-1.067,218.417,225.0,-0.967,0,0,23.36,20.82,9.31,10.14,16.28,7.42,8.58,8.51,6.022,0.0,2.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,0.0
Greater Accra,Accra Metropolitan,2018,2,5.203,4.667,16.667,15.617,14.0,15.033,46.853,42.0,13.367,0,0,22.71,20.06,8.45,9.46,16.04,6.79,9.31,-9.24,9.044,0.0,1.0,0.0,0.0,2.0,0.0,0.0,lean,1,1,2,-0.0
Greater Accra,Accra Metropolitan,2018,3,2.33,2.667,-4.433,6.987,8.0,-4.033,20.963,24.0,-3.567,0,0,21.41,17.9,8.37,8.21,17.08,6.65,8.45,-0.95,8.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2018,4,7.913,8.333,-4.9,23.737,25.0,-4.433,71.207,75.0,-3.967,0,0,18.29,18.86,7.52,7.06,17.41,4.91,8.37,-10.16,5.073,0.0,1.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2018,5,5.663,4.0,39.167,17.0,12.0,35.233,51.0,36.0,31.3,0,0,18.11,17.19,7.05,7.51,16.54,6.17,7.52,-6.25,4.622,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,-0.0
Greater Accra,Accra Metropolitan,2018,6,2.46,2.333,8.233,7.387,7.0,7.4,22.157,21.0,6.6,0,0,18.04,18.11,7.29,7.8,16.48,6.39,7.05,3.4,6.98,0.0,2.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,0.0
Greater Accra,Accra Metropolitan,2018,7,1.312,3.0,-52.8,3.938,9.0,-47.55,11.812,27.0,-42.225,0,1,19.8,18.16,8.88,7.65,17.45,6.01,7.29,21.81,14.256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,3,0.0
Greater Accra,Accra Metropolitan,2018,8,3.483,2.667,27.967,10.447,8.0,25.167,31.337,24.0,22.4,0,0,19.13,20.21,9.53,7.97,16.16,7.18,8.88,7.32,9.698,0.0,1.0,0.0,0.0,2.0,0.0,0.0,inter_season,0,1,2,0.0
